name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,Gap angle,cos(gap angle),UAV Speed,UAV Payload,Final UAV Speed
"Birmingham, England, United Kingdom",6/11/2022,16.7,16.7,8.9,60,0,0,rain,0,0,47.9,18,251.8,1021,58.2,24.1,203,0.7,2,10,Partially cloudy,partly-cloudy-day,,39,-0.6501425387,29.10136459,9.834533327,7.175883706
"Birmingham, England, United Kingdom",6/11/2022,15.6,15.6,9.1,65.24,0,0,,0,0,44.6,14.4,246,1021,48,24.1,70,0.3,1,10,Partially cloudy,partly-cloudy-day,,292,-0.1830213838,21.81902676,14.09053577,14.95443647
"Birmingham, England, United Kingdom",6/11/2022,14.5,14.5,9.5,71.93,0,0,,0,0,34.2,13,234.3,1021,32.7,24.1,3,0,0,10,Partially cloudy,partly-cloudy-night,,167,0.6247038204,22.57219481,10.7832197,34.77513202
"Birmingham, England, United Kingdom",6/11/2022,13.4,13.4,9.6,77.78,0,0,,0,0,33.1,13.7,237.8,1022,34.7,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,208,-0.1093734253,26.83741142,6.298907507,23.24540338
"Birmingham, England, United Kingdom",6/12/2022,12.5,12.5,9.6,82.49,0,0,,0,0,33.5,13,233.7,1022,51.1,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,286,0.9989577808,20.76152527,11.6458924,41.07130699
"Birmingham, England, United Kingdom",6/12/2022,11.8,11.8,9.4,85.23,0,0,,0,0,31,12.6,234.1,1023,49.1,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,328,0.9999644971,21.37135017,13.20928231,40.36566567
"Birmingham, England, United Kingdom",6/12/2022,11.3,11.3,9.2,86.91,0,0,,0,0,31.7,12.6,235.9,1023,43.1,6.4,0,,0,10,Partially cloudy,partly-cloudy-night,,61,-0.02072169615,27.58040317,13.31133822,24.69637504
"Birmingham, England, United Kingdom",6/12/2022,11,11,9.1,88.06,0,0,,0,0,30.2,12.2,236.4,1023,49.8,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,151,0.9600930744,25.91691979,11.47104648,43.38976278
"Birmingham, England, United Kingdom",6/12/2022,10.8,10.8,9.2,89.85,0,0,,0,0,29.9,11.5,236.4,1023,41.3,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,336,0.9559653049,28.7631759,6.160985051,46.20719158
"Birmingham, England, United Kingdom",6/12/2022,10.4,10.4,9.3,92.89,0,0,,0,0,27.4,9.4,241.8,1023,44.6,24.1,0,,0,10,Partially cloudy,partly-cloudy-day,,41,0.7078511947,25.02497332,7.674060455,35.5770209
"Birmingham, England, United Kingdom",6/12/2022,10.8,10.8,9.4,91.06,0,0,,0,0,21.2,8.6,240.8,1023,44.2,24.1,43,0.2,0,10,Partially cloudy,partly-cloudy-day,,186,0.7433654838,23.66828928,10.4017319,32.62773325
"Birmingham, England, United Kingdom",6/12/2022,11.8,11.8,9.5,85.8,0,0,,0,0,26.6,11.2,235.4,1023,33.6,24.1,167,0.6,2,10,Partially cloudy,partly-cloudy-day,,32,0.3387904746,26.09478859,7.4242185,31.00386039
"Birmingham, England, United Kingdom",6/12/2022,13.2,13.2,9.5,78.27,0,0,,0,0,35.3,13.7,258,1023,55.3,24.1,320,1.2,3,10,Partially cloudy,partly-cloudy-day,,207,-0.7556882917,25.48694217,5.846235658,7.018173793
"Birmingham, England, United Kingdom",6/12/2022,14.5,14.5,8.9,69.08,0,0,,0,0,38.5,15.5,262.8,1023,67.8,24.1,438,1.6,4,10,Partially cloudy,partly-cloudy-day,,55,-0.9688030566,24.79721973,2.667132163,-0.6190248928
"Birmingham, England, United Kingdom",6/12/2022,15.5,15.5,8.5,63.05,0,0,,0,0,38.9,15.1,266.5,1023,61.4,24.1,621,2.2,6,10,Partially cloudy,partly-cloudy-day,,90,-0.2995153948,26.26929618,4.965504331,17.76613314
"Birmingham, England, United Kingdom",6/12/2022,16.5,16.5,7.8,56.4,0,0,,0,0,40,15.5,270.5,1023,62.9,24.1,747,2.7,7,10,Partially cloudy,partly-cloudy-day,,102,0.6915420377,23.96492633,2.992391649,41.59146568
"Birmingham, England, United Kingdom",6/12/2022,17.4,17.4,7.2,51.14,0,0,,0,0,41,15.8,272.8,1023,67,24.1,836,3,8,10,Partially cloudy,partly-cloudy-day,,97,-0.9773570236,23.89406661,3.716580773,-2.839404884
"Birmingham, England, United Kingdom",6/12/2022,18.1,18.1,6.9,47.93,0,0,,0,0,42.5,16.6,276.5,1023,64.9,24.1,887,3.2,9,10,Partially cloudy,partly-cloudy-day,,112,-0.4116925299,21.28200607,13.33144888,7.884729835
"Birmingham, England, United Kingdom",6/12/2022,18.4,18.4,7,47.36,0,0,,0,0,43.2,16.6,278.8,1023,48.8,24.1,894,3.2,9,10,Partially cloudy,partly-cloudy-day,,91,0.4285858974,26.63900748,13.40433042,36.31652882
"Birmingham, England, United Kingdom",6/12/2022,18.8,18.8,5.9,42.82,0,0,,0,0,43.6,15.8,278.8,1022,32.6,24.1,855,3.1,9,10,Partially cloudy,partly-cloudy-day,,112,-0.4116925299,28.04555426,0.8338514855,16.5922781
"Birmingham, England, United Kingdom",6/12/2022,19,19,5.3,40.57,0,0,,0,0,43.2,16.9,276.9,1022,33.8,24.1,772,2.8,8,10,Partially cloudy,partly-cloudy-day,,76,0.9732486875,26.62461954,7.376960676,52.9890489
"Birmingham, England, United Kingdom",6/12/2022,18.9,18.9,4.5,38.61,0,0,,0,0,42.8,16.6,276.6,1021,60.6,24.1,635,2.3,6,10,Partially cloudy,partly-cloudy-day,,159,0.8310781693,24.75300361,4.405082939,47.31926979
"Birmingham, England, United Kingdom",6/12/2022,18.2,18.2,5.6,43.55,0,0,rain,0,0,45.4,16.6,278.1,1021,48.6,24.1,484,1.7,5,10,Partially cloudy,partly-cloudy-day,,310,0.6423664063,21.15018197,12.93277238,37.77661941
"Birmingham, England, United Kingdom",6/12/2022,17.6,17.6,5.4,44.6,0,0,,0,0,42.5,16.9,284.8,1021,59.6,24.1,219,0.8,2,10,Partially cloudy,partly-cloudy-day,,120,-0.1177454071,24.41852115,10.47225112,19.38771916
"Birmingham, England, United Kingdom",6/12/2022,16.5,16.5,6.3,50.89,0,0,,0,0,42.8,15.5,288.6,1022,16.6,24.1,179,0.6,2,10,Clear,clear-day,,331,-0.6279882385,24.15001598,14.98065206,4.827863008
"Birmingham, England, United Kingdom",6/12/2022,15.2,15.2,7,58.03,0,0,,0,0,38.2,13,285.2,1022,6.8,24.1,70,0.3,1,10,Clear,clear-day,,247,-0.6841456315,25.99744928,3.240817723,9.563945575
"Birmingham, England, United Kingdom",6/12/2022,13.9,13.9,7.5,65.31,0,0,,0,0,31.7,10.4,278.9,1022,0,24.1,3,0,0,10,Clear,clear-night,,146,-0.6391316829,22.7800646,5.345564671,9.911695136
"Birmingham, England, United Kingdom",6/12/2022,12.9,12.9,8,72.12,0,0,,0,0,24.8,9.4,266.9,1022,0,24.1,0,,0,10,Clear,clear-night,,163,-0.7365110426,24.78924682,7.167809039,11.8045634
"Birmingham, England, United Kingdom",6/13/2022,12.2,12.2,8.6,78.65,0,0,,0,0,20.9,8.6,264.4,1023,0,24.1,0,,0,10,Clear,clear-night,,148,-0.815735972,23.89298688,3.536418764,11.76227012
"Birmingham, England, United Kingdom",6/13/2022,11.6,11.6,8.9,83.5,0,0,,0,0,19.1,7.6,257.3,1023,95.9,24.1,0,,0,10,Overcast,cloudy,,297,-0.3985242324,25.41729636,2.427782402,19.94475949
"Birmingham, England, United Kingdom",6/13/2022,11.3,11.3,8.8,84.6,0,0,,0,0,16.2,7.2,254,1023,28.8,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,152,0.8944260154,25.04784892,10.2375193,33.64697473
"Birmingham, England, United Kingdom",6/13/2022,11,11,8.6,85.14,0,0,,0,0,15.5,7.2,253.2,1022,2.3,24.1,0,,0,10,Clear,clear-night,,334,-0.2194902735,24.20025952,12.03232261,19.77032715
"Birmingham, England, United Kingdom",6/13/2022,10.6,10.6,8.4,86.26,0,0,,0,0,15.1,7.2,253.1,1022,0,24.1,0,,0,10,Clear,clear-night,,110,0.8771587248,26.18323301,6.983764452,34.81619124
"Birmingham, England, United Kingdom",6/13/2022,10.4,10.4,8.2,86.24,0,0,,0,0,14.8,6.5,256,1022,50,24.1,0,,0,10,Partially cloudy,partly-cloudy-day,,71,-0.9351404708,29.21758448,9.399012127,17.61306823
"Birmingham, England, United Kingdom",6/13/2022,10.7,10.7,8.3,85.11,0,0,,0,0,13,6.1,250.8,1023,72,24.1,43,0.2,0,10,Partially cloudy,partly-cloudy-day,,306,-0.7517604399,23.39649385,5.717898893,15.30951782
"Birmingham, England, United Kingdom",6/13/2022,11.8,11.8,8.4,79.66,0,0,,0,0,16.6,6.8,257.3,1023,57.8,24.1,167,0.6,2,10,Partially cloudy,partly-cloudy-day,,7,0.4946162723,27.94575634,14.8905331,30.7272192
"Birmingham, England, United Kingdom",6/13/2022,12.7,12.7,7.9,72.42,0,0,,0,0,20.3,7.8,266.7,1023,61,24.1,320,1.2,3,10,Partially cloudy,partly-cloudy-day,,151,0.9600930744,20.93455943,3.286618938,33.16842956
"Birmingham, England, United Kingdom",6/13/2022,13.6,13.6,7.4,65.86,0,0,,0,0,24,8.8,276,1023,64.2,24.1,477,1.7,5,10,Partially cloudy,partly-cloudy-day,,6,-0.2277034173,28.3476186,5.169561118,23.90772982
"Birmingham, England, United Kingdom",6/13/2022,14.6,14.6,6.9,59.9,0,0,,0,0,27.7,9.7,285.4,1023,67.4,24.1,624,2.2,6,10,Partially cloudy,partly-cloudy-day,,106,-0.7936390492,22.81192204,12.03901836,7.413019418
"Birmingham, England, United Kingdom",6/13/2022,15.6,15.6,6.2,53.78,0,0,,0,0,28.8,10.2,284,1023,74.5,24.1,742,2.7,7,10,Partially cloudy,partly-cloudy-day,,294,0.966227387,21.111562,3.572983722,37.89416043
"Birmingham, England, United Kingdom",6/13/2022,16.6,16.6,5.6,48.29,0,0,,0,0,29.9,10.7,282.7,1023,81.5,24.1,836,3,8,10,Partially cloudy,partly-cloudy-day,,126,0.9937681166,21.00937626,1.470600537,39.37032373
"Birmingham, England, United Kingdom",6/13/2022,17.6,17.6,5,43.38,0,0,,0,0,31,11.2,281.3,1023,88.6,24.1,889,3.2,9,10,Partially cloudy,partly-cloudy-day,,213,-0.4656539457,29.26875115,12.70427713,17.72026007
"Birmingham, England, United Kingdom",6/13/2022,17.9,17.9,5,42.58,0,0,,0,0,32.8,11.6,279.2,1022.7,92.4,24.1,897,3.2,9,10,Overcast,cloudy,,214,-0.9429841606,23.33395984,3.280534268,3.626688571
"Birmingham, England, United Kingdom",6/13/2022,18.2,18.2,5,41.79,0,0,,0,0,34.6,12.1,277.2,1022.3,96.2,24.1,857,3.1,9,10,Overcast,cloudy,,121,-0.7611801882,29.60431607,11.60189865,11.07227652
"Birmingham, England, United Kingdom",6/13/2022,18.6,18.6,5.1,41.02,0,0,,0,0,36.4,12.6,275.1,1022,100,24.1,775,2.8,8,10,Overcast,cloudy,,0,1,24.37902198,6.047550453,45.71500101
"Birmingham, England, United Kingdom",6/13/2022,18.2,18.2,5.4,43.05,0,0,,0,0,34.4,12,279.6,1021.7,100,24.1,660,2.4,7,10,Overcast,cloudy,,292,-0.1830213838,25.59325727,12.36259904,19.60664623
"Birmingham, England, United Kingdom",6/13/2022,17.8,17.8,5.7,45.18,0,0,,0,0,32.5,11.4,284.2,1021.3,100,24.1,518,1.9,5,10,Overcast,cloudy,,15,0.2095375039,27.03720319,9.296289449,29.56856739
"Birmingham, England, United Kingdom",6/13/2022,17.4,17.4,6.1,47.41,0,0,,0,0,30.6,10.8,288.7,1021,100,24.1,361,1.3,4,10,Overcast,cloudy,,315,-0.9612629164,28.53567391,5.601709328,9.23461208
"Birmingham, England, United Kingdom",6/13/2022,16.3,16.3,6.4,52.02,0,0,,0,0,27,9.4,286.7,1021,68.4,24.1,205,0.7,2,10,Partially cloudy,partly-cloudy-day,,44,0.1135604241,27.39345006,2.6333366,28.79867305
"Birmingham, England, United Kingdom",6/13/2022,15.2,15.2,6.7,57.11,0,0,,0,0,23.4,7.9,284.7,1021,36.9,24.1,65,0.2,1,10,Partially cloudy,partly-cloudy-day,,272,-0.5494195852,26.17200554,12.40972401,16.23365397
"Birmingham, England, United Kingdom",6/13/2022,14.1,14.1,7.1,62.73,0,0,,0,0,19.8,6.5,282.7,1021,5.3,24.1,4,0,0,10,Clear,clear-night,,3,-0.6214083129,21.04632582,9.539781501,12.38349591
"Birmingham, England, United Kingdom",6/13/2022,13.2,13.2,6.9,66.06,0,0,,0,0,16.8,6,282.5,1021,28.4,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,148,-0.815735972,22.39175692,9.229735074,12.46045027
"Birmingham, England, United Kingdom",6/14/2022,12.3,12.3,6.9,69.59,0,0,,0,0,13.8,5.5,282.4,1021,51.5,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,290,-0.9942289348,25.74139199,14.77098363,14.07493337
"Birmingham, England, United Kingdom",6/14/2022,11.4,11.4,6.8,73.34,0,0,,0,0,10.8,5,282.2,1021,74.6,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,275,-0.3132259099,28.30432219,11.71923984,23.62360047
"Birmingham, England, United Kingdom",6/14/2022,10.8,10.8,6.6,75.45,0,0,,0,0,9.1,4.3,261.7,1020.7,83.1,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,77,0.5579051607,21.19916951,7.137235211,23.94502365
"Birmingham, England, United Kingdom",6/14/2022,10.2,10.2,6.5,77.64,0,0,,0,0,7.4,3.6,241.3,1020.3,91.5,24.1,0,,0,10,Overcast,cloudy,,72,-0.9268094067,21.54504229,1.980131363,16.09291214
"Birmingham, England, United Kingdom",6/14/2022,9.7,9.7,6.4,79.91,0,0,,0,0,5.8,2.9,220.8,1020,100,24.1,0,,0,10,Overcast,cloudy,,108,0.5458943453,28.01219118,3.020986905,29.8764996
"Birmingham, England, United Kingdom",6/14/2022,10,10,6.4,77.97,0,0,,0,0,7.2,3.5,216.9,1019.7,100,24.1,0,,0,10,Overcast,cloudy,,299,-0.9449566017,24.4016527,9.521800197,17.72872288
"Birmingham, England, United Kingdom",6/14/2022,10.4,10.4,6.4,76.08,0,0,,0,0,8.6,4.1,213.1,1019.3,100,24.1,44,0.2,0,10,Overcast,cloudy,,213,-0.4656539457,20.08228927,5.673951747,16.34422641
"Birmingham, England, United Kingdom",6/14/2022,10.8,10.8,6.4,74.25,0,0,,0,0,10.1,4.7,209.2,1019,100,24.1,170,0.6,2,10,Overcast,cloudy,,186,0.7433654838,21.35533678,3.865599835,26.30346106
"Birmingham, England, United Kingdom",6/14/2022,12,12,6.6,69.69,0,0,,0,0,15.1,6.1,219,1019,100,24.1,323,1.2,3,10,Overcast,cloudy,,246,-0.006319845573,29.16308077,8.274222914,27.49037094
"Birmingham, England, United Kingdom",6/14/2022,13.2,13.2,6.9,65.47,0,0,,0,0,20.2,7.6,228.8,1019,100,24.1,480,1.7,5,10,Overcast,cloudy,,136,0.4746474559,26.65733097,3.377674044,32.224368
"Birmingham, England, United Kingdom",6/14/2022,14.5,14.5,7.2,61.55,0,0,,0,0,25.2,9,238.6,1019,100,24.1,627,2.3,6,10,Overcast,cloudy,,165,-0.7307850508,21.33744859,12.60003045,8.050984514
"Birmingham, England, United Kingdom",6/14/2022,15.5,15.5,6.8,56.04,0,0,,0,0,23.3,7.8,232.7,1018.7,99.2,24.1,750,2.7,8,10,Overcast,cloudy,,189,-0.9859964801,23.35842666,0.7264536903,9.420502984
"Birmingham, England, United Kingdom",6/14/2022,16.6,16.6,6.4,51.05,0,0,,0,0,21.4,6.6,226.9,1018.3,98.3,24.1,840,3,8,10,Overcast,cloudy,,215,-0.9179953104,27.65075523,6.980179337,15.05999294
"Birmingham, England, United Kingdom",6/14/2022,17.7,17.7,6.1,46.52,0,0,,0,0,19.4,5.4,221,1018,97.5,24.1,889,3.2,9,10,Overcast,cloudy,,280,-0.271910817,27.05796191,1.467985496,23.91638534
"Birmingham, England, United Kingdom",6/14/2022,18.3,18.3,5.8,43.8,0,0,,0,0,22.2,7,229.8,1017.7,97.7,24.1,894,3.2,9,10,Overcast,cloudy,,273,-0.970856996,29.37389659,11.94573764,14.48391377
"Birmingham, England, United Kingdom",6/14/2022,19,19,5.5,41.24,0,0,,0,0,25,8.5,238.7,1017.3,97.9,24.1,855,3.1,9,10,Overcast,cloudy,,345,0.9897992344,22.85545888,9.755518699,36.38926287
"Birmingham, England, United Kingdom",6/14/2022,19.7,19.7,5.3,38.84,0,0,,0,0,27.7,10.1,247.5,1017,98.1,24.1,773,2.8,8,10,Overcast,cloudy,,309,-0.04950951428,20.50366151,1.564272319,19.42362337
"Birmingham, England, United Kingdom",6/14/2022,19.4,19.4,5.8,41.07,0,0,,0,0,28.3,10,253.1,1016.7,98.3,24.1,657,2.4,7,10,Overcast,cloudy,,28,-0.4783516411,29.41763471,8.810203624,19.29178445
"Birmingham, England, United Kingdom",6/14/2022,19.1,19.1,6.4,43.42,0,0,,0,0,28.9,9.8,258.6,1016.3,98.5,24.1,515,1.9,5,10,Overcast,cloudy,,72,-0.9268094067,29.92007643,0.1647345633,13.65289555
"Birmingham, England, United Kingdom",6/14/2022,18.9,18.9,7,45.9,0,0,,0,0,29.5,9.7,264.2,1016,98.7,24.1,360,1.3,4,10,Overcast,cloudy,,29,-0.9476801404,23.59305115,5.759947916,6.03013387
"Birmingham, England, United Kingdom",6/14/2022,17.9,17.9,7.1,49.44,0,4.8,,0,0,27.1,9.1,282.1,1016,99.1,24.1,186,0.7,2,10,Overcast,cloudy,,233,-0.2776575109,25.19152035,14.73283259,18.18149345
"Birmingham, England, United Kingdom",6/14/2022,16.9,16.9,7.3,53.26,0,4.8,,0,0,24.7,8.5,300.1,1016,99.6,24.1,59,0.2,1,10,Overcast,cloudy,,151,0.9600930744,26.02438051,14.10793519,38.06926535
"Birmingham, England, United Kingdom",6/14/2022,15.9,15.9,7.5,57.42,0,4.8,,0,0,22.3,7.9,318,1016,100,24.1,4,0,0,10,Overcast,cloudy,,175,0.3601800196,22.20975148,2.395046575,26.84511393
"Birmingham, England, United Kingdom",6/14/2022,15.2,15.2,11,76.01,0,4.8,,0,0,18,7.9,113.4,1019,0,24.1,0,,0,10,Clear,clear-night,,329,0.7279025706,28.16358844,10.7074139,35.40194837
"Birmingham, England, United Kingdom",6/15/2022,14.3,14.3,10.5,77.91,0,4.8,,0,0,26.3,10.8,128.3,1019,2.8,24.1,0,,0,10,Clear,clear-night,,339,-0.3641072875,25.79115822,11.63289194,17.3018121
"Birmingham, England, United Kingdom",6/15/2022,13.6,13.6,9.9,78.33,0,4.8,,0,0,25.2,10.8,141.4,1019,25.7,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,,222,-0.7987374114,23.95899639,9.64331586,8.418075407
"Birmingham, England, United Kingdom",6/15/2022,12.9,12.9,8.7,75.64,0,4.8,,0,0,23.2,10.2,131.8,1018.7,17.9,24.1,0,,0,10,Clear,clear-night,,80,-0.9969063678,28.02135806,7.243091384,10.32455797
"Birmingham, England, United Kingdom",6/15/2022,12.3,12.3,7.6,73.01,0,4.8,,0,0,21.1,9.6,122.1,1018.3,10.1,24.1,0,,0,10,Clear,clear-night,,140,-0.6033610789,22.25711524,7.224243123,11.993731
"Birmingham, England, United Kingdom",6/15/2022,11.7,11.7,6.5,70.43,0,4.8,,0,0,19.1,9,112.5,1018,2.3,24.1,0,,0,10,Clear,clear-night,,8,0.953458383,23.65281471,3.946205432,36.47406685
"Birmingham, England, United Kingdom",6/15/2022,12.3,12.3,7,70.07,0,4.8,,0,0,22.4,10.1,111,1018,14.1,24.1,21.3,0.1,0,10,Clear,clear-day,,59,0.9952704761,25.17955654,5.912284792,40.19188567
"Birmingham, England, United Kingdom",6/15/2022,12.9,12.9,7.5,69.72,0,4.8,,0,0,25.8,11.2,109.5,1018,26,24.1,42.7,0.2,0,10,Partially cloudy,partly-cloudy-day,,267,-0.01229635263,26.27572622,6.355263329,24.94004076
"Birmingham, England, United Kingdom",6/15/2022,13.6,13.6,8.1,69.37,0,4.8,,0,0,29.2,12.2,108,1018,37.8,24.1,64,0.2,1,10,Partially cloudy,partly-cloudy-day,,113,-0.9213045621,21.96068316,5.926936944,2.670127704
"Birmingham, England, United Kingdom",6/15/2022,15.4,15.4,8.4,63.45,0,14.3,,0,0,28.4,14.2,106.3,1017.3,55.4,24.1,193.3,0.7,2,10,Partially cloudy,partly-cloudy-day,,72,-0.9268094067,29.53866653,4.953006286,8.374745319
"Birmingham, England, United Kingdom",6/15/2022,17.2,17.2,8.9,58.13,0,14.3,,0,0,27.7,16.1,104.7,1016.7,73.1,24.1,322.7,1.1,3,10,Partially cloudy,partly-cloudy-day,,271,0.1646886297,20.06063694,5.588775371,23.18272376
"Birmingham, England, United Kingdom",6/15/2022,19,19,9.3,53.33,0,14.3,,0,0,27,18,103,1016,90.7,24.1,452,1.6,5,10,Overcast,cloudy,,289,-0.6565219519,24.44613441,5.544494282,6.992229663
"Birmingham, England, United Kingdom",6/15/2022,20.1,20.1,9.6,50.82,0,14.3,,0,0,26,18.4,111.7,1016.3,93.8,24.1,554.7,2,6,10,Overcast,cloudy,,214,-0.9429841606,25.92797183,11.77613261,-0.004720222199
"Birmingham, England, United Kingdom",6/15/2022,21.2,21.2,9.9,48.46,0,14.3,,0,0,25.1,18.7,120.4,1016.7,96.9,24.1,657.3,2.3,7,10,Overcast,cloudy,,134,0.9139064419,25.03538448,9.40078319,46.68118987
"Birmingham, England, United Kingdom",6/15/2022,22.3,22.3,10.2,46.22,0,14.3,,0,0,24.1,19.1,129.1,1017,100,24.1,760,2.7,8,10,Overcast,cloudy,,340,-0.9000071265,26.23448366,7.883337206,1.874262556
"Birmingham, England, United Kingdom",6/15/2022,21.9,21.9,10.7,48.98,0,14.3,,0,0,22.1,17.2,122.1,1016.3,100,24.1,649,2.3,6,10,Overcast,cloudy,,20,-0.7208777924,29.64599192,7.085905054,11.59272259
"Birmingham, England, United Kingdom",6/15/2022,21.5,21.5,11.2,51.9,0,14.3,,0,0,20,15.2,115,1015.7,100,24.1,538,1.9,5,10,Overcast,cloudy,,50,0.9415734642,28.43144861,1.043428366,47.57362828
"Birmingham, England, United Kingdom",6/15/2022,21.2,21.2,11.8,54.98,0,14.3,,0,0,18,13.3,108,1015,100,24.1,427,1.5,4,10,Overcast,cloudy,,221,-0.1771423291,25.93512253,11.65693813,20.71228343
"Birmingham, England, United Kingdom",6/15/2022,20.8,20.8,11.9,56.61,0,14.3,,0,0,19.4,12.8,99.4,1015,100,24.1,360,1.3,4,10,Overcast,cloudy,,129,-0.5302027006,23.3020562,9.434960816,12.30340518
"Birmingham, England, United Kingdom",6/15/2022,20.5,20.5,12,58.3,0,14.3,,0,0,20.9,12.4,90.8,1015,100,24.1,293,1,3,10,Overcast,cloudy,,112,-0.4116925299,22.93327732,7.986073541,14.30992709
"Birmingham, England, United Kingdom",6/15/2022,20.2,20.2,12.2,60.04,0,14.3,,0,0,22.3,11.9,82.2,1015,100,24.1,226,0.8,2,10,Overcast,cloudy,,119,0.5884112789,25.06128849,2.97661389,35.06954833
"Birmingham, England, United Kingdom",6/15/2022,19.5,19.5,12.2,62.97,0,14.3,,0,0,25.2,12.7,80.2,1015,98.2,24.1,163.3,0.6,2,10,Overcast,cloudy,,311,0.9920595987,29.2344144,0.1114748003,48.48686589
"Birmingham, England, United Kingdom",6/15/2022,18.8,18.8,12.3,66.07,0,14.3,,0,0,28.1,13.6,78.2,1015,96.3,24.1,100.7,0.3,1,10,Overcast,cloudy,,19,-0.05792383996,29.26508038,11.54185232,25.79090634
"Birmingham, England, United Kingdom",6/15/2022,18.1,18.1,12.4,69.34,0.1,14.3,rain,0,0,31,14.4,76.2,1015,94.5,24.1,38,0.1,0,10,Overcast,cloudy,,250,-0.1462988001,20.10717824,1.564639422,16.5798153
"Birmingham, England, United Kingdom",6/15/2022,17.2,17.2,12.1,71.8,0,14.3,,0,0,29.3,13.3,78.3,1015,94.8,24.1,25.3,0.1,0,10,Overcast,cloudy,,225,0.02493385353,20.14973175,8.837716313,19.48922931
"Birmingham, England, United Kingdom",6/16/2022,16.3,16.3,11.8,74.38,0,14.3,,0,0,27.6,12.2,80.3,1015,95.1,24.1,12.7,0,0,10,Overcast,cloudy,,203,0.6469354922,28.41802744,10.12693308,39.15948781
"Birmingham, England, United Kingdom",6/16/2022,15.5,15.5,11.5,77.07,0,14.3,,0,0,25.9,11.2,82.4,1015,95.4,24.1,0,,0,10,Overcast,cloudy,,98,-0.5732575556,26.3759491,10.79766213,14.09253147
"Birmingham, England, United Kingdom",6/16/2022,14.8,14.8,11.2,78.69,0,9.5,,0,0,21.7,9.8,84.5,1014.7,94.4,24.1,0,,0,10,Overcast,cloudy,,152,0.8944260154,21.07121814,4.564887041,34.37759277
"Birmingham, England, United Kingdom",6/16/2022,14.2,14.2,10.9,80.36,0,9.5,,0,0,17.5,8.5,86.6,1014.3,93.4,24.1,0,,0,10,Overcast,cloudy,,82,0.002106627657,23.87650077,10.67088035,22.20569517
"Birmingham, England, United Kingdom",6/16/2022,13.6,13.6,10.6,82.08,0,9.5,,0,0,13.3,7.2,88.7,1014,92.4,24.1,0,,0,10,Overcast,cloudy,,142,0.7489754001,28.7749109,7.007583441,35.48295504
"Birmingham, England, United Kingdom",6/16/2022,14.4,14.4,10.8,78.97,0,9.5,,0,0,13.6,7.7,91.9,1013.7,94.9,24.1,14,0.1,0,10,Overcast,cloudy,,338,0.3657491839,22.51051634,6.054155055,25.7463551
"Birmingham, England, United Kingdom",6/16/2022,15.2,15.2,11,76.01,0,9.5,,0,0,13.8,8.2,95.2,1013.3,97.5,24.1,28,0.1,0,10,Overcast,cloudy,,81,-0.6779755735,27.69847494,4.231633162,18.85959036
"Birmingham, England, United Kingdom",6/16/2022,16,16,11.2,73.17,0,9.5,,0,0,14,8.6,98.4,1013,100,24.1,42,0.2,0,10,Overcast,cloudy,,72,-0.9268094067,27.45036374,7.933482672,14.56351843
"Birmingham, England, United Kingdom",6/16/2022,17.7,17.7,11.8,68.51,0,38.1,,0,0,14.2,8.6,123.8,1013,100,24.1,129.7,0.5,1,10,Overcast,cloudy,,91,0.4285858974,25.63594243,14.47844795,28.47227539
"Birmingham, England, United Kingdom",6/16/2022,19.4,19.4,12.5,64.22,0,38.1,,0,0,14.3,8.6,149.2,1013,100,24.1,217.3,0.8,2,10,Overcast,cloudy,,193,0.9490166877,29.13952114,4.07955431,40.13202227
"Birmingham, England, United Kingdom",6/16/2022,21.2,21.2,13.2,60.27,0.1,38.1,rain,0,0,14.4,8.6,174.6,1013,100,24.1,305,1.1,3,10,Overcast,cloudy,,109,0.9698386343,27.0583261,14.36017085,36.53738551
"Birmingham, England, United Kingdom",6/16/2022,22.3,22.3,14.3,60.54,0,38.1,,0,0,17.4,11.5,188.3,1012.7,100,24.1,446,1.6,4,10,Overcast,cloudy,,201,0.8097995585,26.76387267,6.993985294,38.59085321
"Birmingham, England, United Kingdom",6/16/2022,23.4,23.4,15.4,60.8,0,38.1,,0,0,20.4,14.4,201.9,1012.3,99.9,24.1,587,2.1,6,10,Overcast,cloudy,,107,-0.1688428846,23.62826337,13.02702798,18.22522564
"Birmingham, England, United Kingdom",6/16/2022,24.6,24.6,16.6,61.06,0,38.1,,0,0,23.4,17.3,215.6,1012,99.9,24.1,728,2.6,7,10,Overcast,cloudy,,29,-0.9476801404,28.50759917,14.32378295,3.469530836
